64,60,58,66,63,62,67,61,59,65,84,79,83,85,78,81,80,86,87,82,38,40,46,39,43,47,44,42,45,41,95,88,89,90,93,97,91,94,92,96,37,36,35,34,29,33,30,28,32,31,2,99,7,1,3,100,98,6,4,5,76,70,74,71,72,69,68,73,75,77,25,20,18,19,27,23,21,26,22,24,54,56,51,49,53,52,57,55,48,50,16,13,17,9,10,11,14,15,12,8
94,90,88,96,93,92,97,91,89,95,14,9,13,15,8,11,10,16,17,12,68,70,76,69,73,77,74,72,75,71,25,18,19,20,23,27,21,24,22,26,67,66,65,64,59,63,60,58,62,61,32,29,37,31,33,30,28,36,34,35,6,100,4,1,2,99,98,3,5,7,55,50,48,49,57,53,51,56,52,54,84,86,81,79,83,82,87,85,78,80,46,43,47,39,40,41,44,45,42,38
44,40,38,46,43,42,47,41,39,45,64,59,63,65,58,61,60,66,67,62,18,20,26,19,23,27,24,22,25,21,75,68,69,70,73,77,71,74,72,76,17,16,15,14,9,13,10,8,12,11,82,79,87,81,83,80,78,86,84,85,56,50,54,51,52,49,48,53,55,57,5,100,98,99,7,3,1,6,2,4,34,36,31,29,33,32,37,35,28,30,96,93,97,89,90,91,94,95,92,88
24,20,18,26,23,22,27,21,19,25,44,39,43,45,38,41,40,46,47,42,98,100,6,99,3,7,4,2,5,1,55,48,49,50,53,57,51,54,52,56,97,96,95,94,89,93,90,88,92,91,62,59,67,61,63,60,58,66,64,65,36,30,34,31,32,29,28,33,35,37,85,80,78,79,87,83,81,86,82,84,14,16,11,9,13,12,17,15,8,10,76,73,77,69,70,71,74,75,72,68
4,100,98,6,3,2,7,1,99,5,24,19,23,25,18,21,20,26,27,22,78,80,86,79,83,87,84,82,85,81,35,28,29,30,33,37,31,34,32,36,77,76,75,74,69,73,70,68,72,71,42,39,47,41,43,40,38,46,44,45,16,10,14,11,12,9,8,13,15,17,65,60,58,59,67,63,61,66,62,64,94,96,91,89,93,92,97,95,88,90,56,53,57,49,50,51,54,55,52,48
34,30,28,36,33,32,37,31,29,35,54,49,53,55,48,51,50,56,57,52,8,10,16,9,13,17,14,12,15,11,65,58,59,60,63,67,61,64,62,66,7,6,5,4,99,3,100,98,2,1,72,69,77,71,73,70,68,76,74,75,46,40,44,41,42,39,38,43,45,47,95,90,88,89,97,93,91,96,92,94,24,26,21,19,23,22,27,25,18,20,86,83,87,79,80,81,84,85,82,78
54,50,48,56,53,52,57,51,49,55,74,69,73,75,68,71,70,76,77,72,28,30,36,29,33,37,34,32,35,31,85,78,79,80,83,87,81,84,82,86,27,26,25,24,19,23,20,18,22,21,92,89,97,91,93,90,88,96,94,95,66,60,64,61,62,59,58,63,65,67,15,10,8,9,17,13,11,16,12,14,44,46,41,39,43,42,47,45,38,40,6,3,7,99,100,1,4,5,2,98
74,70,68,76,73,72,77,71,69,75,94,89,93,95,88,91,90,96,97,92,48,50,56,49,53,57,54,52,55,51,5,98,99,100,3,7,1,4,2,6,47,46,45,44,39,43,40,38,42,41,12,9,17,11,13,10,8,16,14,15,86,80,84,81,82,79,78,83,85,87,35,30,28,29,37,33,31,36,32,34,64,66,61,59,63,62,67,65,58,60,26,23,27,19,20,21,24,25,22,18
14,10,8,16,13,12,17,11,9,15,34,29,33,35,28,31,30,36,37,32,88,90,96,89,93,97,94,92,95,91,45,38,39,40,43,47,41,44,42,46,87,86,85,84,79,83,80,78,82,81,52,49,57,51,53,50,48,56,54,55,26,20,24,21,22,19,18,23,25,27,75,70,68,69,77,73,71,76,72,74,4,6,1,99,3,2,7,5,98,100,66,63,67,59,60,61,64,65,62,58
84,80,78,86,83,82,87,81,79,85,4,99,3,5,98,1,100,6,7,2,58,60,66,59,63,67,64,62,65,61,15,8,9,10,13,17,11,14,12,16,57,56,55,54,49,53,50,48,52,51,22,19,27,21,23,20,18,26,24,25,96,90,94,91,92,89,88,93,95,97,45,40,38,39,47,43,41,46,42,44,74,76,71,69,73,72,77,75,68,70,36,33,37,29,30,31,34,35,32,28
8,4,2,10,7,6,11,5,3,9,28,23,27,29,22,25,24,30,31,26,82,84,90,83,87,91,88,86,89,85,39,32,33,34,37,41,35,38,36,40,81,80,79,78,73,77,74,72,76,75,46,43,51,45,47,44,42,50,48,49,20,14,18,15,16,13,12,17,19,21,69,64,62,63,71,67,65,70,66,68,98,100,95,93,97,96,1,99,92,94,60,57,61,53,54,55,58,59,56,52
98,94,92,100,97,96,1,95,93,99,18,13,17,19,12,15,14,20,21,16,72,74,80,73,77,81,78,76,79,75,29,22,23,24,27,31,25,28,26,30,71,70,69,68,63,67,64,62,66,65,36,33,41,35,37,34,32,40,38,39,10,4,8,5,6,3,2,7,9,11,59,54,52,53,61,57,55,60,56,58,88,90,85,83,87,86,91,89,82,84,50,47,51,43,44,45,48,49,46,42
78,74,72,80,77,76,81,75,73,79,98,93,97,99,92,95,94,100,1,96,52,54,60,53,57,61,58,56,59,55,9,2,3,4,7,11,5,8,6,10,51,50,49,48,43,47,44,42,46,45,16,13,21,15,17,14,12,20,18,19,90,84,88,85,86,83,82,87,89,91,39,34,32,33,41,37,35,40,36,38,68,70,65,63,67,66,71,69,62,64,30,27,31,23,24,25,28,29,26,22
68,64,62,70,67,66,71,65,63,69,88,83,87,89,82,85,84,90,91,86,42,44,50,43,47,51,48,46,49,45,99,92,93,94,97,1,95,98,96,100,41,40,39,38,33,37,34,32,36,35,6,3,11,5,7,4,2,10,8,9,80,74,78,75,76,73,72,77,79,81,29,24,22,23,31,27,25,30,26,28,58,60,55,53,57,56,61,59,52,54,20,17,21,13,14,15,18,19,16,12
38,34,32,40,37,36,41,35,33,39,58,53,57,59,52,55,54,60,61,56,12,14,20,13,17,21,18,16,19,15,69,62,63,64,67,71,65,68,66,70,11,10,9,8,3,7,4,2,6,5,76,73,81,75,77,74,72,80,78,79,50,44,48,45,46,43,42,47,49,51,99,94,92,93,1,97,95,100,96,98,28,30,25,23,27,26,31,29,22,24,90,87,91,83,84,85,88,89,86,82
18,14,12,20,17,16,21,15,13,19,38,33,37,39,32,35,34,40,41,36,92,94,100,93,97,1,98,96,99,95,49,42,43,44,47,51,45,48,46,50,91,90,89,88,83,87,84,82,86,85,56,53,61,55,57,54,52,60,58,59,30,24,28,25,26,23,22,27,29,31,79,74,72,73,81,77,75,80,76,78,8,10,5,3,7,6,11,9,2,4,70,67,71,63,64,65,68,69,66,62
28,24,22,30,27,26,31,25,23,29,48,43,47,49,42,45,44,50,51,46,2,4,10,3,7,11,8,6,9,5,59,52,53,54,57,61,55,58,56,60,1,100,99,98,93,97,94,92,96,95,66,63,71,65,67,64,62,70,68,69,40,34,38,35,36,33,32,37,39,41,89,84,82,83,91,87,85,90,86,88,18,20,15,13,17,16,21,19,12,14,80,77,81,73,74,75,78,79,76,72
58,54,52,60,57,56,61,55,53,59,78,73,77,79,72,75,74,80,81,76,32,34,40,33,37,41,38,36,39,35,89,82,83,84,87,91,85,88,86,90,31,30,29,28,23,27,24,22,26,25,96,93,1,95,97,94,92,100,98,99,70,64,68,65,66,63,62,67,69,71,19,14,12,13,21,17,15,20,16,18,48,50,45,43,47,46,51,49,42,44,10,7,11,3,4,5,8,9,6,2
88,84,82,90,87,86,91,85,83,89,8,3,7,9,2,5,4,10,11,6,62,64,70,63,67,71,68,66,69,65,19,12,13,14,17,21,15,18,16,20,61,60,59,58,53,57,54,52,56,55,26,23,31,25,27,24,22,30,28,29,100,94,98,95,96,93,92,97,99,1,49,44,42,43,51,47,45,50,46,48,78,80,75,73,77,76,81,79,72,74,40,37,41,33,34,35,38,39,36,32
48,44,42,50,47,46,51,45,43,49,68,63,67,69,62,65,64,70,71,66,22,24,30,23,27,31,28,26,29,25,79,72,73,74,77,81,75,78,76,80,21,20,19,18,13,17,14,12,16,15,86,83,91,85,87,84,82,90,88,89,60,54,58,55,56,53,52,57,59,61,9,4,2,3,11,7,5,10,6,8,38,40,35,33,37,36,41,39,32,34,100,97,1,93,94,95,98,99,96,92
40,36,34,42,39,38,43,37,35,41,60,55,59,61,54,57,56,62,63,58,14,16,22,15,19,23,20,18,21,17,71,64,65,66,69,73,67,70,68,72,13,12,11,10,5,9,6,4,8,7,78,75,83,77,79,76,74,82,80,81,52,46,50,47,48,45,44,49,51,53,1,96,94,95,3,99,97,2,98,100,30,32,27,25,29,28,33,31,24,26,92,89,93,85,86,87,90,91,88,84
100,96,94,2,99,98,3,97,95,1,20,15,19,21,14,17,16,22,23,18,74,76,82,75,79,83,80,78,81,77,31,24,25,26,29,33,27,30,28,32,73,72,71,70,65,69,66,64,68,67,38,35,43,37,39,36,34,42,40,41,12,6,10,7,8,5,4,9,11,13,61,56,54,55,63,59,57,62,58,60,90,92,87,85,89,88,93,91,84,86,52,49,53,45,46,47,50,51,48,44
60,56,54,62,59,58,63,57,55,61,80,75,79,81,74,77,76,82,83,78,34,36,42,35,39,43,40,38,41,37,91,84,85,86,89,93,87,90,88,92,33,32,31,30,25,29,26,24,28,27,98,95,3,97,99,96,94,2,100,1,72,66,70,67,68,65,64,69,71,73,21,16,14,15,23,19,17,22,18,20,50,52,47,45,49,48,53,51,44,46,12,9,13,5,6,7,10,11,8,4
10,6,4,12,9,8,13,7,5,11,30,25,29,31,24,27,26,32,33,28,84,86,92,85,89,93,90,88,91,87,41,34,35,36,39,43,37,40,38,42,83,82,81,80,75,79,76,74,78,77,48,45,53,47,49,46,44,52,50,51,22,16,20,17,18,15,14,19,21,23,71,66,64,65,73,69,67,72,68,70,100,2,97,95,99,98,3,1,94,96,62,59,63,55,56,57,60,61,58,54
50,46,44,52,49,48,53,47,45,51,70,65,69,71,64,67,66,72,73,68,24,26,32,25,29,33,30,28,31,27,81,74,75,76,79,83,77,80,78,82,23,22,21,20,15,19,16,14,18,17,88,85,93,87,89,86,84,92,90,91,62,56,60,57,58,55,54,59,61,63,11,6,4,5,13,9,7,12,8,10,40,42,37,35,39,38,43,41,34,36,2,99,3,95,96,97,100,1,98,94
80,76,74,82,79,78,83,77,75,81,100,95,99,1,94,97,96,2,3,98,54,56,62,55,59,63,60,58,61,57,11,4,5,6,9,13,7,10,8,12,53,52,51,50,45,49,46,44,48,47,18,15,23,17,19,16,14,22,20,21,92,86,90,87,88,85,84,89,91,93,41,36,34,35,43,39,37,42,38,40,70,72,67,65,69,68,73,71,64,66,32,29,33,25,26,27,30,31,28,24
90,86,84,92,89,88,93,87,85,91,10,5,9,11,4,7,6,12,13,8,64,66,72,65,69,73,70,68,71,67,21,14,15,16,19,23,17,20,18,22,63,62,61,60,55,59,56,54,58,57,28,25,33,27,29,26,24,32,30,31,2,96,100,97,98,95,94,99,1,3,51,46,44,45,53,49,47,52,48,50,80,82,77,75,79,78,83,81,74,76,42,39,43,35,36,37,40,41,38,34
30,26,24,32,29,28,33,27,25,31,50,45,49,51,44,47,46,52,53,48,4,6,12,5,9,13,10,8,11,7,61,54,55,56,59,63,57,60,58,62,3,2,1,100,95,99,96,94,98,97,68,65,73,67,69,66,64,72,70,71,42,36,40,37,38,35,34,39,41,43,91,86,84,85,93,89,87,92,88,90,20,22,17,15,19,18,23,21,14,16,82,79,83,75,76,77,80,81,78,74
20,16,14,22,19,18,23,17,15,21,40,35,39,41,34,37,36,42,43,38,94,96,2,95,99,3,100,98,1,97,51,44,45,46,49,53,47,50,48,52,93,92,91,90,85,89,86,84,88,87,58,55,63,57,59,56,54,62,60,61,32,26,30,27,28,25,24,29,31,33,81,76,74,75,83,79,77,82,78,80,10,12,7,5,9,8,13,11,4,6,72,69,73,65,66,67,70,71,68,64
70,66,64,72,69,68,73,67,65,71,90,85,89,91,84,87,86,92,93,88,44,46,52,45,49,53,50,48,51,47,1,94,95,96,99,3,97,100,98,2,43,42,41,40,35,39,36,34,38,37,8,5,13,7,9,6,4,12,10,11,82,76,80,77,78,75,74,79,81,83,31,26,24,25,33,29,27,32,28,30,60,62,57,55,59,58,63,61,54,56,22,19,23,15,16,17,20,21,18,14
